,label,score
0,joy,0.5707700848579407
1,neutral,0.5700178742408752
2,sadness,0.7199028134346008
3,neutral,0.7803613543510437
4,neutral,0.531891942024231
5,fear,0.3471008241176605
6,disgust,0.5348897576332092
7,neutral,0.8262015581130981
8,neutral,0.926910936832428
9,neutral,0.6733803153038025
10,neutral,0.9172201156616211
11,fear,0.906348705291748
12,neutral,0.8117902874946594
13,fear,0.960090160369873
14,anger,0.5887625217437744
15,neutral,0.4837075471878052
16,neutral,0.7949506640434265
17,disgust,0.6688541173934937
18,anger,0.6632997989654541
19,neutral,0.9609347581863403
20,sadness,0.57559734582901
21,fear,0.6924646496772766
22,neutral,0.9347288608551025
23,anger,0.6432487964630127
24,neutral,0.7045321464538574
25,anger,0.6102874875068665
26,fear,0.49056217074394226
27,neutral,0.4914509057998657
28,fear,0.7632768750190735
29,surprise,0.885667622089386
30,neutral,0.6860362887382507
31,neutral,0.7443508505821228
32,anger,0.45924049615859985
33,neutral,0.6531186699867249
34,surprise,0.6395413875579834
35,fear,0.9295251965522766
36,neutral,0.9230810403823853
37,fear,0.929053008556366
38,sadness,0.4626436233520508
39,neutral,0.7729063034057617
40,fear,0.4685567021369934
41,anger,0.526390790939331
42,anger,0.6992936730384827
43,neutral,0.5227490663528442
44,neutral,0.8328968286514282
45,disgust,0.34372666478157043
46,neutral,0.7593879699707031
47,neutral,0.7299417853355408
48,neutral,0.7811189293861389
49,neutral,0.5310946106910706
50,neutral,0.8480901122093201
51,fear,0.6232086420059204
52,neutral,0.5436465740203857
53,fear,0.9729846119880676
54,neutral,0.8561248183250427
55,anger,0.8956669569015503
56,sadness,0.39235571026802063
57,neutral,0.7504591941833496
58,anger,0.5926325917243958
59,neutral,0.6236005425453186
60,fear,0.417092889547348
61,neutral,0.7286162972450256
62,fear,0.6588067412376404
63,neutral,0.45701301097869873
64,anger,0.6305515766143799
65,anger,0.4174739122390747
66,neutral,0.6463155746459961
67,fear,0.8672085404396057
68,neutral,0.7239075303077698
69,neutral,0.8676341772079468
70,fear,0.7818196415901184
71,fear,0.6329463124275208
72,neutral,0.3612997829914093
73,neutral,0.8518171310424805
74,neutral,0.9220497012138367
75,neutral,0.8925086259841919
76,neutral,0.8360518217086792
77,fear,0.45716479420661926
78,anger,0.40274351835250854
79,anger,0.4857058823108673
80,neutral,0.8360836505889893
81,neutral,0.7204746603965759
82,joy,0.5291963815689087
83,neutral,0.7763860821723938
84,fear,0.566665768623352
85,neutral,0.4783799648284912
86,neutral,0.6375004053115845
87,neutral,0.8472565412521362
88,surprise,0.5301362872123718
89,joy,0.8464555144309998
90,disgust,0.3553439676761627
91,anger,0.6736301779747009
92,anger,0.5227353572845459
93,fear,0.38291284441947937
94,anger,0.8285325765609741
95,neutral,0.5675495862960815
96,neutral,0.7174683809280396
97,neutral,0.8060015439987183
98,disgust,0.29016250371932983
99,sadness,0.4927186965942383
100,sadness,0.6665903925895691
101,fear,0.9898480772972107
102,sadness,0.4541299641132355
103,neutral,0.6758992671966553
104,neutral,0.790286123752594
105,anger,0.5345998406410217
106,neutral,0.8034734725952148
107,fear,0.7952320575714111
108,neutral,0.4303911626338959
109,neutral,0.901785671710968
110,neutral,0.5617231130599976
111,disgust,0.3343918025493622
112,fear,0.9795014262199402
113,neutral,0.8911553025245667
114,neutral,0.6430014371871948
115,neutral,0.7870349287986755
116,fear,0.5014500021934509
117,anger,0.48010560870170593
118,neutral,0.6114569306373596
119,neutral,0.7802783846855164
120,neutral,0.837774932384491
121,neutral,0.780098557472229
122,neutral,0.7770078182220459
123,fear,0.45729342103004456
124,anger,0.6475276947021484
125,neutral,0.9078118205070496
126,surprise,0.4673786759376526
127,fear,0.5175697803497314
128,anger,0.945403516292572
129,neutral,0.6801601648330688
130,neutral,0.4550851285457611
131,disgust,0.3511195480823517
132,anger,0.7443129420280457
133,neutral,0.4384910762310028
134,surprise,0.6208747625350952
135,disgust,0.7327916026115417
136,neutral,0.8008318543434143
137,neutral,0.7643607258796692
138,neutral,0.6301607489585876
139,neutral,0.734063446521759
140,neutral,0.8953174352645874
141,neutral,0.5888827443122864
142,disgust,0.7043620944023132
143,sadness,0.5503526926040649
144,anger,0.4770973026752472
145,neutral,0.8448837399482727
146,neutral,0.7748220562934875
147,neutral,0.7254465818405151
148,neutral,0.6211022138595581
149,sadness,0.7022474408149719
150,neutral,0.41884130239486694
151,fear,0.9906863570213318
152,neutral,0.7372596859931946
153,neutral,0.7552728652954102
154,neutral,0.8321563601493835
155,anger,0.9231560230255127
156,sadness,0.9215835332870483
157,neutral,0.5644673705101013
158,neutral,0.6040669679641724
159,neutral,0.4499068558216095
160,anger,0.9531071782112122
161,neutral,0.48277634382247925
162,neutral,0.8190693855285645
163,neutral,0.5387430191040039
164,neutral,0.8176097869873047
165,neutral,0.38966104388237
166,neutral,0.8136236667633057
167,neutral,0.46571946144104004
168,neutral,0.6508305072784424
169,anger,0.6747340559959412
170,neutral,0.6050707101821899
171,neutral,0.7166678309440613
172,neutral,0.910239577293396
173,neutral,0.8925842642784119
174,neutral,0.5327869057655334
175,surprise,0.735849142074585
176,neutral,0.6227566003799438
177,neutral,0.3662318289279938
178,neutral,0.5609006285667419
179,neutral,0.9345497488975525
180,anger,0.5093806982040405
181,neutral,0.6442349553108215
182,sadness,0.8002136945724487
183,sadness,0.6092212796211243
184,neutral,0.8263976573944092
185,neutral,0.7013428807258606
186,neutral,0.8212079405784607
187,disgust,0.6991422176361084
188,fear,0.5436307787895203
189,sadness,0.8844189643859863
190,disgust,0.3575669825077057
191,neutral,0.37240681052207947
192,surprise,0.5620700716972351
193,neutral,0.5983052253723145
194,fear,0.6264753341674805
195,anger,0.9322097897529602
196,neutral,0.9455671310424805
197,fear,0.8750904202461243
198,sadness,0.5796896815299988
199,neutral,0.7794435024261475
200,fear,0.7750239372253418
201,neutral,0.7488857507705688
202,sadness,0.6282060742378235
203,neutral,0.7837163805961609
204,neutral,0.6681907176971436
205,surprise,0.5058455467224121
206,neutral,0.5006824135780334
207,neutral,0.4572891891002655
208,neutral,0.9036160707473755
209,neutral,0.42862409353256226
210,neutral,0.9213971495628357
211,anger,0.8177831768989563
212,neutral,0.9040852189064026
213,joy,0.5604391098022461
214,neutral,0.7650642991065979
215,neutral,0.9127824902534485
216,fear,0.4810522198677063
217,neutral,0.46900928020477295
218,neutral,0.6710905432701111
219,fear,0.5584455728530884
220,fear,0.716093897819519
221,fear,0.9827814698219299
222,neutral,0.8337951898574829
223,fear,0.6463499069213867
224,joy,0.45134642720222473
225,fear,0.5437569618225098
226,neutral,0.5578553676605225
227,disgust,0.53792804479599
228,disgust,0.5033742189407349
229,sadness,0.3873351812362671
230,surprise,0.4654597043991089
231,neutral,0.7428990602493286
232,neutral,0.930290162563324
233,fear,0.9692743420600891
234,neutral,0.5699530839920044
235,disgust,0.4279170632362366
236,anger,0.34564393758773804
237,neutral,0.4149089753627777
238,neutral,0.9313322305679321
239,neutral,0.7292412519454956
240,neutral,0.540296733379364
241,anger,0.5983166098594666
242,sadness,0.37162333726882935
243,neutral,0.605069637298584
244,neutral,0.774743914604187
245,sadness,0.8151302933692932
246,disgust,0.49864956736564636
247,joy,0.9230324029922485
248,neutral,0.5534299612045288
249,disgust,0.5369294881820679
250,neutral,0.9248955249786377
251,disgust,0.4563860297203064
252,neutral,0.781318187713623
253,neutral,0.9387927651405334
254,neutral,0.7062466144561768
255,sadness,0.9092639088630676
256,anger,0.5239605903625488
257,neutral,0.9068816304206848
258,disgust,0.8626996874809265
259,fear,0.565190851688385
260,neutral,0.31935152411460876
261,fear,0.9409063458442688
262,disgust,0.40211451053619385
263,neutral,0.7309187650680542
264,neutral,0.8457228541374207
265,fear,0.3601429760456085
266,neutral,0.9700852036476135
267,neutral,0.940117597579956
268,fear,0.759647786617279
269,fear,0.5795274972915649
270,fear,0.7870954871177673
271,sadness,0.5012950897216797
272,anger,0.36595457792282104
273,surprise,0.3415754437446594
274,fear,0.9698672890663147
275,neutral,0.892379641532898
276,neutral,0.8304985761642456
277,neutral,0.8585898280143738
278,neutral,0.7790631055831909
279,anger,0.5702331066131592
280,anger,0.6750205159187317
281,neutral,0.9217526316642761
282,neutral,0.8123043775558472
283,neutral,0.7139808535575867
284,anger,0.35572659969329834
285,surprise,0.6540842056274414
286,fear,0.3921438157558441
287,neutral,0.6313645243644714
288,anger,0.3797614574432373
289,neutral,0.46718648076057434
290,neutral,0.7839168310165405
291,neutral,0.5830450654029846
292,joy,0.6765888929367065
293,neutral,0.7518222332000732
294,neutral,0.4659675061702728
295,anger,0.565163791179657
296,anger,0.8990318179130554
297,neutral,0.5013540387153625
298,neutral,0.39343857765197754
299,neutral,0.5369779467582703
300,fear,0.48142239451408386
301,neutral,0.8104183673858643
302,fear,0.9843832850456238
303,fear,0.8876883387565613
304,neutral,0.4044843316078186
305,sadness,0.9719361662864685
306,fear,0.8957631587982178
307,neutral,0.4690221846103668
308,anger,0.7683690786361694
309,surprise,0.42284920811653137
310,disgust,0.33700358867645264
311,neutral,0.7360331416130066
312,fear,0.4085480570793152
313,anger,0.9418636560440063
314,neutral,0.7532665729522705
315,disgust,0.4172252416610718
316,neutral,0.6628181338310242
317,fear,0.4062788188457489
318,neutral,0.7499276995658875
319,neutral,0.5529782772064209
320,disgust,0.3545476794242859
321,surprise,0.4905020296573639
322,surprise,0.47448617219924927
323,neutral,0.8314158916473389
324,anger,0.562462329864502
325,neutral,0.7761392593383789
326,sadness,0.9119829535484314
327,neutral,0.3747597932815552
328,anger,0.3630234897136688
329,anger,0.36170998215675354
330,fear,0.8780726194381714
331,sadness,0.8690338134765625
332,neutral,0.6261693835258484
333,neutral,0.8922010660171509
334,anger,0.5502615571022034
335,neutral,0.7747545838356018
336,anger,0.7631881833076477
337,neutral,0.3551844358444214
338,sadness,0.6816099286079407
339,sadness,0.8505867123603821
340,joy,0.5444793105125427
341,neutral,0.8893805742263794
342,neutral,0.8943092226982117
343,neutral,0.8963412046432495
344,neutral,0.5694366097450256
345,neutral,0.8881560564041138
346,neutral,0.8832064867019653
347,neutral,0.8778488039970398
348,neutral,0.821993350982666
349,neutral,0.7404202222824097
350,neutral,0.9326853156089783
351,neutral,0.38684043288230896
352,fear,0.9579519629478455
353,neutral,0.6136507391929626
354,neutral,0.377221018075943
355,sadness,0.48570093512535095
356,fear,0.9307494163513184
357,anger,0.7714471220970154
358,fear,0.471117228269577
359,anger,0.9242518544197083
360,neutral,0.713009774684906
361,fear,0.8937844634056091
362,fear,0.6888424754142761
363,neutral,0.5379050374031067
364,anger,0.36076536774635315
365,neutral,0.5334305763244629
366,joy,0.7242299914360046
367,anger,0.8415859341621399
368,sadness,0.6043184399604797
369,disgust,0.5398566126823425
370,surprise,0.3740882873535156
371,neutral,0.7892529964447021
372,fear,0.3236798346042633
373,neutral,0.5027961730957031
374,fear,0.9690694212913513
375,neutral,0.8126768469810486
376,neutral,0.5745378136634827
377,joy,0.7395714521408081
378,neutral,0.692480206489563
379,neutral,0.622480034828186
380,neutral,0.558161199092865
381,fear,0.9828961491584778
382,neutral,0.7338964939117432
383,neutral,0.7646816372871399
384,neutral,0.8184013366699219
385,neutral,0.7847293019294739
386,neutral,0.8988372683525085
387,neutral,0.6440273523330688
388,neutral,0.65507572889328
389,joy,0.4643799662590027
390,neutral,0.4839203357696533
391,neutral,0.8112744688987732
392,neutral,0.7396465539932251
393,neutral,0.6411141157150269
394,sadness,0.38229984045028687
395,fear,0.539605975151062
396,neutral,0.605198860168457
397,neutral,0.7717542052268982
398,fear,0.4761354625225067
399,fear,0.9559242129325867
400,fear,0.6065183281898499
401,neutral,0.4781465530395508
402,fear,0.6968010663986206
403,fear,0.6767578125
404,fear,0.8702303171157837
405,neutral,0.933146059513092
406,sadness,0.6929763555526733
407,anger,0.5572620630264282
408,fear,0.6760850548744202
409,neutral,0.7632963061332703
410,anger,0.8494167327880859
411,sadness,0.3567831814289093
412,sadness,0.6395644545555115
413,fear,0.9757968187332153
414,fear,0.8554164171218872
415,neutral,0.7275055050849915
416,neutral,0.8920778632164001
417,neutral,0.5465971827507019
418,fear,0.9723248481750488
419,neutral,0.3913407325744629
420,neutral,0.8606676459312439
421,neutral,0.3352208733558655
422,neutral,0.5513051748275757
423,neutral,0.4026581645011902
424,neutral,0.4562920331954956
425,neutral,0.7901448011398315
426,neutral,0.7709378600120544
427,fear,0.7894068360328674
428,fear,0.6173908710479736
429,anger,0.6379656195640564
430,fear,0.9768237471580505
431,neutral,0.7375442981719971
432,anger,0.6385318636894226
433,surprise,0.3344968855381012
434,neutral,0.8181146383285522
435,fear,0.6351109743118286
436,sadness,0.40239137411117554
437,neutral,0.27522337436676025
438,neutral,0.9237112402915955
439,neutral,0.7391171455383301
440,anger,0.6409316658973694
441,fear,0.7918846011161804
442,neutral,0.7012600302696228
443,neutral,0.4387046694755554
444,neutral,0.6650439500808716
445,fear,0.9366809129714966
446,neutral,0.8322666883468628
447,neutral,0.646638035774231
448,fear,0.9165359139442444
449,fear,0.3768611550331116
450,neutral,0.9088560938835144
451,neutral,0.6566073298454285
452,disgust,0.5394557118415833
453,neutral,0.7260118126869202
454,neutral,0.9217312335968018
455,fear,0.984819769859314
456,neutral,0.619110643863678
457,neutral,0.7483114004135132
458,neutral,0.5197977423667908
459,fear,0.694754958152771
460,neutral,0.43745219707489014
461,anger,0.4117722511291504
462,neutral,0.6710861325263977
463,neutral,0.8998685479164124
464,neutral,0.5437063574790955
465,fear,0.6235991716384888
466,sadness,0.46164414286613464
467,anger,0.6067483425140381
468,sadness,0.8802662491798401
469,sadness,0.49305105209350586
470,anger,0.41841429471969604
471,neutral,0.8390055298805237
472,neutral,0.7500327825546265
473,neutral,0.9047208428382874
474,fear,0.983629047870636
475,anger,0.7912000417709351
476,sadness,0.6735324263572693
477,neutral,0.5001485347747803
478,neutral,0.7070689797401428
479,fear,0.8761064410209656
480,joy,0.6693350672721863
481,neutral,0.6006391644477844
482,anger,0.7303473949432373
483,neutral,0.926943302154541
484,fear,0.8840591311454773
485,fear,0.8263965845108032
486,sadness,0.7125120162963867
487,neutral,0.8984836339950562
488,fear,0.6874353289604187
489,sadness,0.6749081015586853
490,sadness,0.45070987939834595
491,neutral,0.6281852126121521
492,neutral,0.8793168663978577
493,fear,0.577487587928772
494,neutral,0.7431601881980896
495,sadness,0.52826988697052
496,neutral,0.8018115162849426
497,fear,0.9859794974327087
498,neutral,0.5668243765830994
499,neutral,0.47773194313049316
500,joy,0.5953012704849243
501,anger,0.4608169198036194
502,sadness,0.8985456228256226
503,fear,0.4449019134044647
504,fear,0.8371948003768921
505,neutral,0.9735738039016724
506,neutral,0.8560437560081482
507,anger,0.7114655375480652
508,neutral,0.5374004244804382
509,neutral,0.3974660336971283
510,anger,0.6812059879302979
511,anger,0.45549094676971436
512,neutral,0.5460249185562134
513,neutral,0.8934746384620667
514,neutral,0.44872134923934937
515,neutral,0.9090725779533386
516,neutral,0.6933934092521667
517,neutral,0.6582539677619934
518,fear,0.6150237917900085
519,fear,0.7614014744758606
520,disgust,0.7955073118209839
521,anger,0.5240001678466797
522,fear,0.7722747921943665
523,sadness,0.840326189994812
524,neutral,0.5991017818450928
525,anger,0.4377361238002777
526,sadness,0.4648110270500183
527,neutral,0.8801383972167969
528,sadness,0.4281597137451172
529,neutral,0.7039551138877869
530,sadness,0.8259990811347961
531,anger,0.44567087292671204
532,joy,0.3740379214286804
533,joy,0.847664475440979
534,neutral,0.6637752056121826
535,neutral,0.584572970867157
536,fear,0.8233078718185425
537,sadness,0.7416108250617981
538,neutral,0.754429280757904
539,neutral,0.6822307109832764
540,joy,0.6654272079467773
541,neutral,0.41853082180023193
542,sadness,0.7339869141578674
543,neutral,0.6035763621330261
544,neutral,0.8476948738098145
545,neutral,0.5506862998008728
546,neutral,0.7122570872306824
547,fear,0.9923219084739685
548,anger,0.8263790607452393
549,fear,0.9755022525787354
550,neutral,0.7476294636726379
551,neutral,0.5118904113769531
552,fear,0.7922799587249756
553,anger,0.4278281629085541
554,fear,0.8602917790412903
555,neutral,0.7345722913742065
556,neutral,0.8652398586273193
557,neutral,0.8730716705322266
558,sadness,0.3538520932197571
559,disgust,0.8934740424156189
560,neutral,0.4693413972854614
561,fear,0.9641169309616089
562,neutral,0.9312586784362793
563,neutral,0.7738491296768188
564,neutral,0.4755469262599945
565,joy,0.5633392930030823
566,fear,0.45723214745521545
567,neutral,0.57281094789505
568,neutral,0.49586057662963867
569,sadness,0.9314002394676208
570,fear,0.7957926392555237
571,neutral,0.3681468069553375
572,neutral,0.44482019543647766
573,neutral,0.7580850124359131
574,anger,0.40509098768234253
575,fear,0.9080060720443726
576,fear,0.4043584167957306
577,neutral,0.5061306953430176
578,sadness,0.811469554901123
579,fear,0.625423014163971
580,sadness,0.691177487373352
581,neutral,0.5579618215560913
582,neutral,0.576998770236969
583,joy,0.538888156414032
584,sadness,0.8412150144577026
585,neutral,0.6553876399993896
586,anger,0.9657002091407776
587,surprise,0.9721983075141907
588,surprise,0.4799834191799164
589,neutral,0.4307782053947449
590,neutral,0.8109470009803772
591,surprise,0.2895270586013794
592,anger,0.6369485259056091
593,anger,0.6282259821891785
594,neutral,0.8655516505241394
595,neutral,0.7620733976364136
596,neutral,0.5201358795166016
597,neutral,0.618789553642273
598,neutral,0.8226400017738342
599,neutral,0.356062114238739
600,neutral,0.7880265712738037
601,disgust,0.5615820288658142
602,anger,0.44869500398635864
603,anger,0.4847117066383362
604,neutral,0.675943911075592
605,disgust,0.540144681930542
606,neutral,0.7205498814582825
607,neutral,0.8378968834877014
608,fear,0.9905757904052734
609,anger,0.6466447710990906
610,neutral,0.5493410229682922
611,neutral,0.6874287724494934
612,disgust,0.6500373482704163
613,neutral,0.8845686912536621
614,neutral,0.4281421899795532
615,neutral,0.8436935544013977
616,sadness,0.4446050524711609
617,fear,0.9360538125038147
618,neutral,0.9104742407798767
619,neutral,0.8131729364395142
620,sadness,0.7154552936553955
621,fear,0.6584178805351257
622,neutral,0.7934477925300598
623,neutral,0.6793217062950134
624,neutral,0.7705704569816589
625,neutral,0.5418494343757629
626,fear,0.4216823875904083
627,neutral,0.9520785808563232
628,neutral,0.8264622688293457
629,neutral,0.7536392211914062
630,neutral,0.47084006667137146
631,neutral,0.7519075870513916
632,disgust,0.8739423155784607
633,neutral,0.8304727077484131
634,fear,0.543721616268158
635,anger,0.6268178820610046
636,anger,0.35444164276123047
637,neutral,0.5195629000663757
638,surprise,0.818135142326355
639,neutral,0.5000065565109253
640,neutral,0.9279606938362122
641,neutral,0.6856083869934082
642,anger,0.4305557310581207
643,disgust,0.4256577789783478
644,fear,0.9621070027351379
645,fear,0.4598754942417145
646,neutral,0.8440073132514954
647,neutral,0.7604625225067139
648,neutral,0.49381953477859497
649,fear,0.9003123641014099
650,neutral,0.597283661365509
651,fear,0.8457326292991638
652,neutral,0.8502407670021057
653,neutral,0.8336633443832397
654,neutral,0.5520325899124146
655,neutral,0.8596619367599487
656,neutral,0.7183206677436829
657,sadness,0.7517068982124329
658,neutral,0.9147077202796936
659,fear,0.4154343903064728
660,neutral,0.3085592985153198
661,anger,0.5210713744163513
662,neutral,0.8518635034561157
663,sadness,0.9302219748497009
664,fear,0.8701814413070679
665,neutral,0.45542144775390625
666,neutral,0.7784741520881653
667,neutral,0.7746854424476624
668,neutral,0.39776018261909485
669,neutral,0.410448282957077
670,sadness,0.3945528566837311
671,sadness,0.8464458584785461
672,sadness,0.7920442819595337
673,neutral,0.5386362075805664
674,neutral,0.8220744729042053
675,neutral,0.31175336241722107
676,surprise,0.5008116364479065
677,neutral,0.6823722124099731
678,disgust,0.6506043076515198
679,neutral,0.41684117913246155
680,sadness,0.5527344942092896
681,fear,0.9860481023788452
682,fear,0.3465863764286041
683,neutral,0.5207107067108154
684,neutral,0.6475196480751038
685,neutral,0.5239343643188477
686,anger,0.9430117011070251
687,neutral,0.8446906208992004
688,fear,0.40955260396003723
689,sadness,0.9576974511146545
690,neutral,0.7651864290237427
691,neutral,0.8156632781028748
692,neutral,0.6034182906150818
693,neutral,0.7176754474639893
694,neutral,0.6212422251701355
695,surprise,0.6415877342224121
696,neutral,0.8446924686431885
697,anger,0.3187878727912903
698,neutral,0.4389846622943878
699,fear,0.9587903022766113
700,neutral,0.45408040285110474
701,disgust,0.5673500895500183
702,fear,0.45025205612182617
703,fear,0.9801561832427979
704,surprise,0.6130061745643616
705,neutral,0.7533777356147766
706,fear,0.3760271370410919
707,neutral,0.5912261605262756
708,fear,0.5635237693786621
709,neutral,0.7184855937957764
710,neutral,0.7709210515022278
711,fear,0.9721477031707764
712,sadness,0.744371235370636
713,fear,0.7856763005256653
714,surprise,0.3465236723423004
715,neutral,0.8493576645851135
716,neutral,0.7460453510284424
717,neutral,0.6114367246627808
718,disgust,0.4861331582069397
719,anger,0.7636576890945435
720,neutral,0.8539396524429321
721,neutral,0.8227247595787048
722,neutral,0.4253958463668823
723,neutral,0.5994312167167664
724,anger,0.8527652025222778
725,neutral,0.7384968400001526
726,neutral,0.6737638711929321
727,neutral,0.9027957320213318
728,neutral,0.8650954365730286
729,neutral,0.9150051474571228
730,fear,0.9679677486419678
731,fear,0.897857129573822
732,anger,0.8061079382896423
733,neutral,0.445190966129303
734,anger,0.46650588512420654
735,anger,0.7836161851882935
736,fear,0.953023374080658
737,fear,0.6321038603782654
738,fear,0.9315280914306641
739,neutral,0.6697593927383423
740,anger,0.4117722511291504
741,sadness,0.3447779715061188
742,neutral,0.9215770363807678
743,neutral,0.9492586255073547
744,neutral,0.41320639848709106
745,neutral,0.7708306908607483
746,neutral,0.666617214679718
747,disgust,0.9711125493049622
748,fear,0.5316283702850342
749,anger,0.4689739942550659
750,neutral,0.9596902132034302
751,fear,0.7955919504165649
752,neutral,0.7238491773605347
753,neutral,0.8678918480873108
754,neutral,0.3786005973815918
755,fear,0.9797348380088806
756,fear,0.7110714316368103
757,neutral,0.8290924429893494
758,fear,0.5458995699882507
759,disgust,0.35483765602111816
760,neutral,0.6547410488128662
761,disgust,0.8950855731964111
762,fear,0.5975509881973267
763,fear,0.8399839997291565
764,neutral,0.7501641511917114
765,sadness,0.8501700162887573
766,neutral,0.7899274230003357
767,neutral,0.843017578125
768,neutral,0.6416772603988647
769,disgust,0.4512122571468353
770,neutral,0.36886483430862427
771,neutral,0.9431050419807434
772,sadness,0.9296234846115112
773,anger,0.7630100250244141
774,fear,0.6088449358940125
775,neutral,0.7880125641822815
776,neutral,0.8959844708442688
777,neutral,0.8304948806762695
778,neutral,0.6719644665718079
779,neutral,0.7193533182144165
780,fear,0.8824765086174011
781,surprise,0.4790049195289612
782,neutral,0.517414391040802
783,sadness,0.5673378109931946
784,sadness,0.7461227178573608
785,fear,0.9642056226730347
786,neutral,0.8051046133041382
787,neutral,0.7606309056282043
788,neutral,0.6596711277961731
789,anger,0.6500062942504883
790,anger,0.5025858283042908
791,neutral,0.8984631299972534
792,fear,0.7778031826019287
793,sadness,0.4635712802410126
794,disgust,0.866938591003418
795,neutral,0.4589158296585083
796,neutral,0.8908023238182068
797,anger,0.8021262288093567
798,disgust,0.3704071640968323
799,anger,0.983258843421936
800,neutral,0.9164209961891174
801,neutral,0.4803359806537628
802,surprise,0.42809417843818665
803,disgust,0.867234468460083
804,neutral,0.3534911870956421
805,fear,0.8925651907920837
806,neutral,0.8943092226982117
807,fear,0.6759426593780518
808,neutral,0.8883303999900818
809,neutral,0.9132857322692871
810,anger,0.5298282504081726
811,anger,0.4488619565963745
812,neutral,0.4049108624458313
